flow_id,scenario,algorithm,traffic_type,priority,source_zone,segment_id,segment_type,segment_zone,required_bandwidth_mbps,estimated_delay_ms,estimated_loss_percent,qos_satisfied
115,peak_load,intelligent,video,5,academic_building,eth_lab,ethernet,computer_lab,4.498,4.0,0.05,True
116,peak_load,intelligent,video,5,student_area,eth_admin,ethernet,administration,3.448,5.0,0.05,True
117,peak_load,intelligent,video,5,administration,eth_server,ethernet,server_room,3.081,3.0,0.03,True
118,peak_load,intelligent,voice,5,library,eth_server,ethernet,server_room,0.17,3.0,0.03,True
119,peak_load,intelligent,voice,5,library,eth_server,ethernet,server_room,0.174,3.0,0.03,True
121,peak_load,intelligent,video,5,administration,eth_academic,ethernet,academic_building,3.512,5.0,0.05,True
124,peak_load,intelligent,video,5,student_area,eth_lab,ethernet,computer_lab,3.216,4.0,0.05,True
125,peak_load,intelligent,voice,5,student_area,eth_server,ethernet,server_room,0.208,3.0,0.03,True
130,peak_load,intelligent,video,5,computer_lab,eth_admin,ethernet,administration,4.565,5.0,0.05,True
132,peak_load,intelligent,video,5,administration,eth_server,ethernet,server_room,3.682,3.0,0.03,True
140,peak_load,intelligent,video,5,dormitory,eth_academic,ethernet,academic_building,3.488,5.0,0.05,True
143,peak_load,intelligent,video,5,library,eth_lab,ethernet,computer_lab,3.71,4.0,0.05,True
148,peak_load,intelligent,video,5,dormitory,eth_server,ethernet,server_room,4.292,3.0,0.03,True
150,peak_load,intelligent,video,5,administration,eth_admin,ethernet,administration,3.487,5.0,0.05,True
157,peak_load,intelligent,video,5,dormitory,eth_academic,ethernet,academic_building,3.553,5.0,0.05,True
162,peak_load,intelligent,video,5,student_area,eth_lab,ethernet,computer_lab,4.395,4.0,0.05,True
163,peak_load,intelligent,video,5,dormitory,eth_server,ethernet,server_room,3.205,3.0,0.03,True
164,peak_load,intelligent,voice,5,student_area,eth_server,ethernet,server_room,0.197,3.0,0.03,True
167,peak_load,intelligent,video,5,dormitory,eth_admin,ethernet,administration,3.148,5.0,0.05,True
170,peak_load,intelligent,video,5,computer_lab,eth_academic,ethernet,academic_building,4.529,5.0,0.05,True
176,peak_load,intelligent,video,5,library,eth_server,ethernet,server_room,3.529,3.0,0.03,True
177,peak_load,intelligent,video,5,library,eth_lab,ethernet,computer_lab,3.348,4.0,0.05,True
178,peak_load,intelligent,video,5,academic_building,eth_server,ethernet,server_room,3.817,3.0,0.03,True
180,peak_load,intelligent,video,5,administration,eth_admin,ethernet,administration,3.565,5.0,0.05,True
186,peak_load,intelligent,video,5,student_area,eth_academic,ethernet,academic_building,4.19,5.0,0.05,True
192,peak_load,intelligent,voice,5,library,eth_server,ethernet,server_room,0.246,3.0,0.03,True
194,peak_load,intelligent,voice,5,administration,eth_server,ethernet,server_room,0.232,3.0,0.03,True
200,peak_load,intelligent,video,5,dormitory,eth_lab,ethernet,computer_lab,4.387,4.0,0.05,True
205,peak_load,intelligent,voice,5,computer_lab,eth_server,ethernet,server_room,0.196,3.0,0.03,True
206,peak_load,intelligent,video,5,computer_lab,eth_server,ethernet,server_room,3.724,3.0,0.03,True
208,peak_load,intelligent,video,5,student_area,eth_admin,ethernet,administration,4.098,5.0,0.05,True
213,peak_load,intelligent,video,5,academic_building,eth_academic,ethernet,academic_building,3.923,5.0,0.05,True
214,peak_load,intelligent,video,5,library,eth_lab,ethernet,computer_lab,3.997,4.0,0.05,True
217,peak_load,intelligent,video,5,computer_lab,eth_server,ethernet,server_room,3.289,3.0,0.03,True
218,peak_load,intelligent,video,5,computer_lab,eth_server,ethernet,server_room,4.016,3.0,0.03,True
14,peak_load,intelligent,lms,4,student_area,eth_admin,ethernet,administration,0.948,5.0,0.05,True
21,peak_load,intelligent,lms,4,computer_lab,eth_academic,ethernet,academic_building,1.102,5.0,0.05,True
26,peak_load,intelligent,lms,4,computer_lab,eth_lab,ethernet,computer_lab,0.855,4.0,0.05,True
27,peak_load,intelligent,lms,4,administration,eth_admin,ethernet,administration,1.067,5.0,0.05,True
28,peak_load,intelligent,lms,4,dormitory,eth_academic,ethernet,academic_building,0.876,5.0,0.05,True
30,peak_load,intelligent,lms,4,student_area,eth_lab,ethernet,computer_lab,0.772,4.0,0.05,True
31,peak_load,intelligent,lms,4,library,eth_admin,ethernet,administration,1.069,5.0,0.05,True
32,peak_load,intelligent,lms,4,administration,eth_academic,ethernet,academic_building,0.971,5.0,0.05,True
37,peak_load,intelligent,lms,4,academic_building,eth_lab,ethernet,computer_lab,1.199,4.0,0.05,True
39,peak_load,intelligent,lms,4,computer_lab,eth_academic,ethernet,academic_building,1.192,5.0,0.05,True
40,peak_load,intelligent,lms,4,computer_lab,eth_admin,ethernet,administration,1.125,5.0,0.05,True
56,peak_load,intelligent,lms,4,administration,eth_lab,ethernet,computer_lab,1.143,4.0,0.05,True
57,peak_load,intelligent,lms,4,computer_lab,eth_server,ethernet,server_room,0.808,3.0,0.03,True
62,peak_load,intelligent,lms,4,administration,eth_server,ethernet,server_room,1.21,3.0,0.03,True
66,peak_load,intelligent,lms,4,library,eth_academic,ethernet,academic_building,0.846,5.0,0.05,True
69,peak_load,intelligent,lms,4,academic_building,eth_admin,ethernet,administration,0.902,5.0,0.05,True
71,peak_load,intelligent,lms,4,dormitory,eth_lab,ethernet,computer_lab,0.971,4.0,0.05,True
81,peak_load,intelligent,lms,4,dormitory,eth_server,ethernet,server_room,0.872,3.0,0.03,True
94,peak_load,intelligent,lms,4,academic_building,eth_academic,ethernet,academic_building,1.107,5.0,0.05,True
97,peak_load,intelligent,lms,4,library,eth_lab,ethernet,computer_lab,1.103,4.0,0.05,True
100,peak_load,intelligent,lms,4,computer_lab,eth_admin,ethernet,administration,1.223,5.0,0.05,True
103,peak_load,intelligent,lms,4,dormitory,eth_server,ethernet,server_room,1.019,3.0,0.03,True
112,peak_load,intelligent,lms,4,student_area,eth_academic,ethernet,academic_building,0.856,5.0,0.05,True
113,peak_load,intelligent,lms,4,dormitory,wifi_ap_1,wifi,academic_building,0.889,18.0,0.7,True
122,peak_load,intelligent,lms,4,computer_lab,eth_server,ethernet,server_room,1.054,3.0,0.03,True
131,peak_load,intelligent,lms,4,dormitory,eth_lab,ethernet,computer_lab,1.081,4.0,0.05,True
139,peak_load,intelligent,lms,4,library,eth_admin,ethernet,administration,1.165,5.0,0.05,True
142,peak_load,intelligent,lms,4,dormitory,eth_academic,ethernet,academic_building,1.175,5.0,0.05,True
144,peak_load,intelligent,lms,4,student_area,eth_server,ethernet,server_room,1.19,3.0,0.03,True
154,peak_load,intelligent,lms,4,student_area,eth_lab,ethernet,computer_lab,0.865,4.0,0.05,True
160,peak_load,intelligent,lms,4,student_area,eth_server,ethernet,server_room,0.757,3.0,0.03,True
165,peak_load,intelligent,lms,4,library,eth_admin,ethernet,administration,1.233,5.0,0.05,True
166,peak_load,intelligent,lms,4,dormitory,eth_lab,ethernet,computer_lab,0.807,4.0,0.05,True
173,peak_load,intelligent,lms,4,computer_lab,eth_academic,ethernet,academic_building,1.245,5.0,0.05,True
174,peak_load,intelligent,lms,4,computer_lab,eth_server,ethernet,server_room,0.78,3.0,0.03,True
185,peak_load,intelligent,lms,4,library,eth_lab,ethernet,computer_lab,0.786,4.0,0.05,True
190,peak_load,intelligent,lms,4,computer_lab,eth_server,ethernet,server_room,0.77,3.0,0.03,True
191,peak_load,intelligent,lms,4,student_area,eth_admin,ethernet,administration,1.052,5.0,0.05,True
199,peak_load,intelligent,lms,4,administration,eth_academic,ethernet,academic_building,0.802,5.0,0.05,True
201,peak_load,intelligent,lms,4,dormitory,eth_lab,ethernet,computer_lab,1.157,4.0,0.05,True
203,peak_load,intelligent,lms,4,academic_building,eth_server,ethernet,server_room,1.235,3.0,0.03,True
204,peak_load,intelligent,lms,4,computer_lab,eth_academic,ethernet,academic_building,1.162,5.0,0.05,True
212,peak_load,intelligent,lms,4,academic_building,eth_admin,ethernet,administration,1.026,5.0,0.05,True
216,peak_load,intelligent,lms,4,dormitory,eth_server,ethernet,server_room,1.24,3.0,0.03,True
3,peak_load,intelligent,web,3,library,wifi_ap_1,wifi,academic_building,1.348,18.0,0.7,True
6,peak_load,intelligent,web,3,computer_lab,wifi_ap_2,wifi,library,1.815,22.0,0.9,True
7,peak_load,intelligent,web,3,academic_building,wifi_ap_1,wifi,academic_building,1.846,18.0,0.7,True
11,peak_load,intelligent,web,3,computer_lab,eth_lab,ethernet,computer_lab,1.186,4.0,0.05,True
12,peak_load,intelligent,web,3,computer_lab,eth_academic,ethernet,academic_building,1.517,5.0,0.05,True
15,peak_load,intelligent,web,3,student_area,eth_admin,ethernet,administration,1.468,5.0,0.05,True
17,peak_load,intelligent,web,3,computer_lab,eth_lab,ethernet,computer_lab,1.872,4.0,0.05,True
22,peak_load,intelligent,web,3,administration,eth_server,ethernet,server_room,1.522,3.0,0.03,True
23,peak_load,intelligent,web,3,computer_lab,eth_academic,ethernet,academic_building,1.35,5.0,0.05,True
24,peak_load,intelligent,web,3,library,eth_admin,ethernet,administration,1.323,5.0,0.05,True
35,peak_load,intelligent,web,3,student_area,eth_server,ethernet,server_room,1.562,3.0,0.03,True
50,peak_load,intelligent,web,3,dormitory,eth_lab,ethernet,computer_lab,1.371,4.0,0.05,True
52,peak_load,intelligent,web,3,administration,eth_academic,ethernet,academic_building,1.861,5.0,0.05,True
53,peak_load,intelligent,web,3,academic_building,wifi_ap_1,wifi,academic_building,1.212,18.0,0.7,True
63,peak_load,intelligent,web,3,administration,eth_server,ethernet,server_room,1.761,3.0,0.03,True
65,peak_load,intelligent,web,3,student_area,eth_admin,ethernet,administration,1.427,5.0,0.05,True
67,peak_load,intelligent,web,3,dormitory,eth_lab,ethernet,computer_lab,1.633,4.0,0.05,True
75,peak_load,intelligent,web,3,academic_building,wifi_ap_3,wifi,student_area,1.739,26.0,1.1,True
80,peak_load,intelligent,web,3,library,eth_server,ethernet,server_room,1.664,3.0,0.03,True
82,peak_load,intelligent,web,3,academic_building,eth_academic,ethernet,academic_building,1.794,5.0,0.05,True
87,peak_load,intelligent,web,3,computer_lab,wifi_ap_2,wifi,library,1.572,22.0,0.9,True
96,peak_load,intelligent,web,3,library,eth_admin,ethernet,administration,1.238,5.0,0.05,True
99,peak_load,intelligent,web,3,academic_building,eth_lab,ethernet,computer_lab,1.28,4.0,0.05,True
105,peak_load,intelligent,web,3,student_area,eth_server,ethernet,server_room,1.452,3.0,0.03,True
108,peak_load,intelligent,web,3,library,eth_admin,ethernet,administration,1.861,5.0,0.05,True
109,peak_load,intelligent,web,3,dormitory,eth_academic,ethernet,academic_building,1.569,5.0,0.05,True
110,peak_load,intelligent,web,3,academic_building,eth_lab,ethernet,computer_lab,1.607,4.0,0.05,True
120,peak_load,intelligent,web,3,academic_building,eth_server,ethernet,server_room,1.548,3.0,0.03,True
135,peak_load,intelligent,web,3,library,eth_academic,ethernet,academic_building,1.452,5.0,0.05,True
138,peak_load,intelligent,web,3,administration,eth_server,ethernet,server_room,1.569,3.0,0.03,True
141,peak_load,intelligent,web,3,computer_lab,eth_lab,ethernet,computer_lab,1.626,4.0,0.05,True
146,peak_load,intelligent,web,3,library,eth_admin,ethernet,administration,1.189,5.0,0.05,True
149,peak_load,intelligent,web,3,academic_building,eth_server,ethernet,server_room,1.195,3.0,0.03,True
151,peak_load,intelligent,web,3,student_area,wifi_ap_1,wifi,academic_building,1.48,18.0,0.7,True
152,peak_load,intelligent,web,3,dormitory,eth_academic,ethernet,academic_building,1.872,5.0,0.05,True
153,peak_load,intelligent,web,3,student_area,eth_lab,ethernet,computer_lab,1.652,4.0,0.05,True
156,peak_load,intelligent,web,3,administration,eth_admin,ethernet,administration,1.264,5.0,0.05,True
158,peak_load,intelligent,web,3,computer_lab,eth_server,ethernet,server_room,1.573,3.0,0.03,True
161,peak_load,intelligent,web,3,student_area,eth_lab,ethernet,computer_lab,1.159,4.0,0.05,True
168,peak_load,intelligent,web,3,academic_building,eth_admin,ethernet,administration,1.239,5.0,0.05,True
171,peak_load,intelligent,web,3,computer_lab,eth_server,ethernet,server_room,1.294,3.0,0.03,True
172,peak_load,intelligent,web,3,dormitory,eth_academic,ethernet,academic_building,1.806,5.0,0.05,True
179,peak_load,intelligent,web,3,dormitory,eth_lab,ethernet,computer_lab,1.343,4.0,0.05,True
184,peak_load,intelligent,web,3,administration,eth_server,ethernet,server_room,1.237,3.0,0.03,True
188,peak_load,intelligent,web,3,student_area,eth_admin,ethernet,administration,1.65,5.0,0.05,True
195,peak_load,intelligent,web,3,library,wifi_ap_4,wifi,dormitory,1.478,28.0,1.3,True
196,peak_load,intelligent,web,3,student_area,eth_academic,ethernet,academic_building,1.261,5.0,0.05,True
197,peak_load,intelligent,web,3,administration,eth_server,ethernet,server_room,1.736,3.0,0.03,True
202,peak_load,intelligent,web,3,dormitory,eth_lab,ethernet,computer_lab,1.191,4.0,0.05,True
210,peak_load,intelligent,web,3,academic_building,eth_academic,ethernet,academic_building,1.855,5.0,0.05,True
211,peak_load,intelligent,web,3,library,eth_admin,ethernet,administration,1.657,5.0,0.05,True
1,peak_load,intelligent,file_download,2,student_area,wifi_ap_3,wifi,student_area,7.692,26.0,1.1,True
20,peak_load,intelligent,file_download,2,student_area,wifi_ap_2,wifi,library,7.14,22.0,0.9,True
25,peak_load,intelligent,file_download,2,administration,wifi_ap_4,wifi,dormitory,8.213,28.0,1.3,True
33,peak_load,intelligent,file_download,2,computer_lab,wifi_ap_1,wifi,academic_building,6.039,18.0,0.7,True
44,peak_load,intelligent,file_download,2,dormitory,eth_lab,ethernet,computer_lab,9.209,4.0,0.05,True
45,peak_load,intelligent,file_download,2,library,eth_server,ethernet,server_room,7.067,3.0,0.03,True
46,peak_load,intelligent,file_download,2,academic_building,eth_academic,ethernet,academic_building,7.53,5.0,0.05,True
48,peak_load,intelligent,file_download,2,dormitory,eth_admin,ethernet,administration,7.399,5.0,0.05,True
49,peak_load,intelligent,file_download,2,library,eth_server,ethernet,server_room,6.892,3.0,0.03,True
51,peak_load,intelligent,file_download,2,student_area,eth_academic,ethernet,academic_building,7.405,5.0,0.05,True
58,peak_load,intelligent,file_download,2,library,eth_lab,ethernet,computer_lab,7.019,4.0,0.05,True
59,peak_load,intelligent,file_download,2,academic_building,eth_admin,ethernet,administration,8.08,5.0,0.05,True
60,peak_load,intelligent,file_download,2,administration,eth_server,ethernet,server_room,8.878,3.0,0.03,True
61,peak_load,intelligent,file_download,2,administration,eth_lab,ethernet,computer_lab,6.788,4.0,0.05,True
64,peak_load,intelligent,file_download,2,student_area,eth_academic,ethernet,academic_building,8.028,5.0,0.05,True
76,peak_load,intelligent,file_download,2,administration,eth_server,ethernet,server_room,7.242,3.0,0.03,True
77,peak_load,intelligent,file_download,2,library,eth_admin,ethernet,administration,6.098,5.0,0.05,True
79,peak_load,intelligent,file_download,2,dormitory,eth_lab,ethernet,computer_lab,7.658,4.0,0.05,True
83,peak_load,intelligent,file_download,2,academic_building,wifi_ap_1,wifi,academic_building,9.114,18.0,0.7,True
89,peak_load,intelligent,file_download,2,computer_lab,eth_server,ethernet,server_room,7.707,3.0,0.03,True
91,peak_load,intelligent,file_download,2,dormitory,eth_academic,ethernet,academic_building,7.8,5.0,0.05,True
92,peak_load,intelligent,file_download,2,administration,eth_admin,ethernet,administration,7.109,5.0,0.05,True
93,peak_load,intelligent,file_download,2,dormitory,eth_server,ethernet,server_room,8.507,3.0,0.03,True
104,peak_load,intelligent,file_download,2,computer_lab,eth_lab,ethernet,computer_lab,9.591,4.0,0.05,True
107,peak_load,intelligent,file_download,2,administration,eth_academic,ethernet,academic_building,6.66,5.0,0.05,True
123,peak_load,intelligent,file_download,2,academic_building,wifi_ap_2,wifi,library,9.111,22.0,0.9,True
127,peak_load,intelligent,file_download,2,academic_building,eth_admin,ethernet,administration,8.368,5.0,0.05,True
128,peak_load,intelligent,file_download,2,library,wifi_ap_4,wifi,dormitory,6.408,28.0,1.3,True
129,peak_load,intelligent,file_download,2,administration,eth_server,ethernet,server_room,8.402,3.0,0.03,True
133,peak_load,intelligent,file_download,2,dormitory,eth_lab,ethernet,computer_lab,6.422,4.0,0.05,True
136,peak_load,intelligent,file_download,2,administration,eth_academic,ethernet,academic_building,7.08,5.0,0.05,True
137,peak_load,intelligent,file_download,2,computer_lab,eth_server,ethernet,server_room,9.099,3.0,0.03,True
145,peak_load,intelligent,file_download,2,student_area,eth_admin,ethernet,administration,8.223,5.0,0.05,True
147,peak_load,intelligent,file_download,2,dormitory,wifi_ap_3,wifi,student_area,8.221,26.0,1.1,True
155,peak_load,intelligent,file_download,2,student_area,eth_lab,ethernet,computer_lab,6.478,4.0,0.05,True
169,peak_load,intelligent,file_download,2,student_area,eth_academic,ethernet,academic_building,6.341,5.0,0.05,True
181,peak_load,intelligent,file_download,2,academic_building,eth_server,ethernet,server_room,8.75,3.0,0.03,True
183,peak_load,intelligent,file_download,2,library,eth_lab,ethernet,computer_lab,7.701,4.0,0.05,True
187,peak_load,intelligent,file_download,2,student_area,eth_academic,ethernet,academic_building,7.757,5.0,0.05,True
193,peak_load,intelligent,file_download,2,computer_lab,eth_admin,ethernet,administration,8.348,5.0,0.05,True
207,peak_load,intelligent,file_download,2,administration,eth_server,ethernet,server_room,7.768,3.0,0.03,True
